transaction_id,account_number,amount,currency,transaction_type,status,transaction_date,description
TXN-23784,ACC-034,-458.74,USD,DEBIT,COMPLETED,2026-09-05T18:08:00,Pharmacy
TXN-23785,ACC-013,-93.98,EUR,DEBIT,COMPLETED,2026-09-05T19:39:00,Pharmacy
TXN-23786,ACC-045,-452.53,EUR,DEBIT,COMPLETED,2026-09-05T20:18:00,Restaurant
TXN-23787,ACC-019,-61.82,EUR,DEBIT,COMPLETED,2026-09-05T20:32:00,Online purchase
TXN-23788,ACC-031,-335.07,EUR,DEBIT,COMPLETED,2026-09-05T20:52:00,Pharmacy
TXN-23789,ACC-061,4152.62,EUR,CREDIT,COMPLETED,2026-09-05T21:31:00,Refund
TXN-23790,ACC-037,-139.86,USD,DEBIT,COMPLETED,2026-09-05T23:28:00,Rent
TXN-23791,ACC-029,-418.33,EUR,DEBIT,COMPLETED,2026-09-05T23:53:00,Gas station
TXN-23792,ACC-036,-141.24,EUR,DEBIT,COMPLETED,2026-09-06T01:17:00,Streaming subscription
TXN-23793,ACC-031,-265.97,EUR,DEBIT,PENDING,2026-09-06T02:34:00,Grocery store
TXN-23794,ACC-091,-411.75,EUR,DEBIT,PENDING,2026-09-06T02:59:00,Streaming subscription
TXN-23795,ACC-004,-89.14,EUR,DEBIT,FAILED,2026-09-06T03:27:00,Gym membership
TXN-23796,ACC-062,-285.77,EUR,DEBIT,COMPLETED,2026-09-06T04:09:00,Online purchase
TXN-23797,ACC-021,762.23,EUR,CREDIT,PENDING,2026-09-06T04:33:00,Salary payment
TXN-23798,ACC-092,-54.13,EUR,DEBIT,COMPLETED,2026-09-06T04:51:00,Pharmacy
TXN-23799,ACC-052,2458.51,EUR,CREDIT,COMPLETED,2026-09-06T05:05:00,Bonus
TXN-23800,ACC-010,4171.54,EUR,CREDIT,COMPLETED,2026-09-06T06:28:00,Dividend
TXN-23801,ACC-007,-118.05,EUR,DEBIT,COMPLETED,2026-09-06T06:59:00,Gym membership
TXN-23802,ACC-098,-356.27,EUR,DEBIT,COMPLETED,2026-09-06T07:34:00,Gym membership
TXN-23803,ACC-024,-86.6,EUR,DEBIT,FAILED,2026-09-06T07:46:00,Pharmacy
TXN-23804,ACC-055,4138.44,EUR,CREDIT,COMPLETED,2026-09-06T09:19:00,Refund
TXN-23805,ACC-065,-228.49,EUR,DEBIT,COMPLETED,2026-09-06T10:11:00,Utility bill
TXN-23806,ACC-021,-39.05,EUR,DEBIT,COMPLETED,2026-09-06T11:13:00,Coffee shop
TXN-23807,ACC-009,4175.69,EUR,CREDIT,COMPLETED,2026-09-06T12:23:00,Invoice payment
TXN-23808,ACC-074,-237.84,EUR,DEBIT,PENDING,2026-09-06T14:01:00,Restaurant
TXN-23809,ACC-076,3351.1,EUR,CREDIT,COMPLETED,2026-09-06T14:18:00,Freelance income
TXN-23810,ACC-060,-81.14,USD,DEBIT,COMPLETED,2026-09-06T15:14:00,Gym membership
TXN-23811,ACC-029,-384.0,EUR,DEBIT,COMPLETED,2026-09-06T16:31:00,Gym membership
TXN-23812,ACC-005,-223.75,EUR,DEBIT,FAILED,2026-09-06T16:38:00,Streaming subscription
TXN-23813,ACC-097,365.02,EUR,CREDIT,COMPLETED,2026-09-06T16:59:00,Salary payment
TXN-23814,ACC-048,2067.95,USD,CREDIT,COMPLETED,2026-09-06T17:50:00,Gift
TXN-23815,ACC-027,-478.51,EUR,DEBIT,COMPLETED,2026-09-06T18:12:00,Pharmacy
TXN-23816,ACC-009,2798.59,EUR,CREDIT,COMPLETED,2026-09-06T18:34:00,Salary payment
TXN-23817,ACC-050,-99.62,USD,DEBIT,COMPLETED,2026-09-06T20:30:00,Restaurant
TXN-23818,ACC-045,-154.23,EUR,DEBIT,COMPLETED,2026-09-06T20:38:00,Gym membership
TXN-23819,ACC-024,-461.76,EUR,DEBIT,PENDING,2026-09-06T22:14:00,Coffee shop
TXN-23820,ACC-002,3055.63,EUR,CREDIT,COMPLETED,2026-09-06T22:53:00,Freelance income
TXN-23821,ACC-030,-187.05,EUR,DEBIT,COMPLETED,2026-09-06T23:45:00,Rent
TXN-23822,ACC-067,-201.43,EUR,DEBIT,COMPLETED,2026-09-07T01:14:00,Grocery store
TXN-23823,ACC-068,-51.71,USD,DEBIT,COMPLETED,2026-09-07T01:49:00,Utility bill
TXN-23824,ACC-016,2031.94,EUR,CREDIT,COMPLETED,2026-09-07T03:11:00,Bonus
TXN-23825,ACC-061,-357.9,EUR,DEBIT,COMPLETED,2026-09-07T03:21:00,Streaming subscription
TXN-23826,ACC-038,-125.24,EUR,DEBIT,FAILED,2026-09-07T04:42:00,Rent
TXN-23827,ACC-050,2278.71,EUR,CREDIT,FAILED,2026-09-07T04:58:00,Refund
TXN-23828,ACC-057,-15.34,EUR,DEBIT,COMPLETED,2026-09-07T06:36:00,Coffee shop
TXN-23829,ACC-068,-349.76,EUR,DEBIT,COMPLETED,2026-09-07T08:34:00,Rent
TXN-23830,ACC-049,-232.24,EUR,DEBIT,COMPLETED,2026-09-07T09:08:00,Rent
TXN-23831,ACC-099,-148.5,EUR,DEBIT,COMPLETED,2026-09-07T10:39:00,Coffee shop
TXN-23832,ACC-048,-252.89,EUR,DEBIT,COMPLETED,2026-09-07T11:27:00,Coffee shop
TXN-23833,ACC-079,92.87,USD,CREDIT,COMPLETED,2026-09-07T11:57:00,Salary payment
TXN-23834,ACC-081,2249.93,EUR,CREDIT,COMPLETED,2026-09-07T12:46:00,Invoice payment
TXN-23835,ACC-085,-107.36,EUR,DEBIT,COMPLETED,2026-09-07T14:26:00,Gas station
TXN-23836,ACC-079,-256.41,EUR,DEBIT,COMPLETED,2026-09-07T15:14:00,Grocery store
TXN-23837,ACC-079,-369.88,EUR,DEBIT,FAILED,2026-09-07T15:21:00,Grocery store
TXN-23838,ACC-006,-15.77,EUR,DEBIT,COMPLETED,2026-09-07T16:29:00,Coffee shop
TXN-23839,ACC-055,-106.5,EUR,DEBIT,COMPLETED,2026-09-07T17:22:00,Streaming subscription
TXN-23840,ACC-087,3268.89,USD,CREDIT,COMPLETED,2026-09-07T18:33:00,Salary payment
TXN-23841,ACC-083,-332.09,EUR,DEBIT,COMPLETED,2026-09-07T18:49:00,Rent
TXN-23842,ACC-026,2582.17,EUR,CREDIT,COMPLETED,2026-09-07T19:22:00,Bonus
TXN-23843,ACC-037,-51.46,EUR,DEBIT,COMPLETED,2026-09-07T20:41:00,Grocery store
TXN-23844,ACC-055,-83.54,USD,DEBIT,COMPLETED,2026-09-07T22:35:00,Gym membership
TXN-23845,ACC-092,2353.53,EUR,CREDIT,PENDING,2026-09-07T23:22:00,Dividend
TXN-23846,ACC-067,-393.6,EUR,DEBIT,PENDING,2026-09-08T00:59:00,Restaurant
TXN-23847,ACC-076,-18.79,USD,DEBIT,COMPLETED,2026-09-08T02:32:00,Streaming subscription
TXN-23848,ACC-036,2131.71,EUR,CREDIT,COMPLETED,2026-09-08T03:04:00,Invoice payment
TXN-23849,ACC-037,-241.97,EUR,DEBIT,COMPLETED,2026-09-08T04:46:00,Restaurant
TXN-23850,ACC-034,3927.31,EUR,CREDIT,COMPLETED,2026-09-08T05:38:00,Bonus
TXN-23851,ACC-093,2826.83,USD,CREDIT,COMPLETED,2026-09-08T07:05:00,Dividend
TXN-23852,ACC-019,-135.57,EUR,DEBIT,COMPLETED,2026-09-08T07:41:00,Restaurant
TXN-23853,ACC-027,-442.05,EUR,DEBIT,COMPLETED,2026-09-08T08:08:00,Utility bill
TXN-23854,ACC-064,770.8,EUR,CREDIT,COMPLETED,2026-09-08T08:55:00,Freelance income
TXN-23855,ACC-024,-94.03,EUR,DEBIT,PENDING,2026-09-08T10:41:00,Utility bill
TXN-23856,ACC-031,-388.43,USD,DEBIT,COMPLETED,2026-09-08T11:04:00,Online purchase
TXN-23857,ACC-057,-360.85,EUR,DEBIT,COMPLETED,2026-09-08T12:55:00,Pharmacy
TXN-23858,ACC-100,-95.5,EUR,DEBIT,COMPLETED,2026-09-08T13:40:00,Rent
TXN-23859,ACC-045,-201.17,EUR,DEBIT,COMPLETED,2026-09-08T14:15:00,Utility bill
TXN-23860,ACC-067,-88.43,EUR,DEBIT,PENDING,2026-09-08T14:39:00,Utility bill
TXN-23861,ACC-049,-244.59,EUR,DEBIT,COMPLETED,2026-09-08T15:40:00,Pharmacy
TXN-23862,ACC-058,3042.19,EUR,CREDIT,COMPLETED,2026-09-08T15:57:00,Dividend
TXN-23863,ACC-086,2845.28,EUR,CREDIT,COMPLETED,2026-09-08T17:08:00,Dividend
TXN-23864,ACC-079,1777.51,EUR,CREDIT,PENDING,2026-09-08T18:55:00,Dividend
TXN-23865,ACC-020,1140.56,EUR,CREDIT,COMPLETED,2026-09-08T20:19:00,Gift
TXN-23866,ACC-067,2606.8,EUR,CREDIT,COMPLETED,2026-09-08T22:06:00,Freelance income
TXN-23867,ACC-082,-330.18,EUR,DEBIT,COMPLETED,2026-09-09T00:04:00,Gym membership
TXN-23868,ACC-059,-52.97,EUR,DEBIT,PENDING,2026-09-09T01:23:00,Pharmacy
TXN-23869,ACC-041,-334.83,EUR,DEBIT,COMPLETED,2026-09-09T03:00:00,Grocery store
TXN-23870,ACC-027,-55.88,EUR,DEBIT,COMPLETED,2026-09-09T03:23:00,Coffee shop
TXN-23871,ACC-002,-243.05,EUR,DEBIT,PENDING,2026-09-09T03:40:00,Gym membership
TXN-23872,ACC-037,-451.19,EUR,DEBIT,COMPLETED,2026-09-09T04:14:00,Pharmacy
TXN-23873,ACC-038,-299.53,EUR,DEBIT,COMPLETED,2026-09-09T06:09:00,Gas station
TXN-23874,ACC-063,1475.87,EUR,CREDIT,COMPLETED,2026-09-09T07:46:00,Freelance income
TXN-23875,ACC-055,-467.0,EUR,DEBIT,COMPLETED,2026-09-09T09:36:00,Pharmacy
TXN-23876,ACC-045,2317.4,EUR,CREDIT,COMPLETED,2026-09-09T11:26:00,Invoice payment
TXN-23877,ACC-022,2130.56,EUR,CREDIT,COMPLETED,2026-09-09T12:35:00,Gift
TXN-23878,ACC-097,-487.68,EUR,DEBIT,COMPLETED,2026-09-09T12:50:00,Restaurant
TXN-23879,ACC-062,-197.69,EUR,DEBIT,COMPLETED,2026-09-09T13:09:00,Gym membership
TXN-23880,ACC-007,-157.81,EUR,DEBIT,COMPLETED,2026-09-09T14:54:00,Gas station
TXN-23881,ACC-045,-269.29,EUR,DEBIT,COMPLETED,2026-09-09T16:19:00,Coffee shop
TXN-23882,ACC-012,1949.4,EUR,CREDIT,COMPLETED,2026-09-09T17:52:00,Gift
TXN-23883,ACC-064,-52.53,EUR,DEBIT,COMPLETED,2026-09-09T18:32:00,Streaming subscription
TXN-23884,ACC-043,-384.76,EUR,DEBIT,COMPLETED,2026-09-09T18:38:00,Rent
TXN-23885,ACC-059,-461.24,EUR,DEBIT,COMPLETED,2026-09-09T20:10:00,Utility bill
TXN-23886,ACC-044,3595.31,EUR,CREDIT,COMPLETED,2026-09-09T21:10:00,Bonus
TXN-23887,ACC-021,-101.04,EUR,DEBIT,COMPLETED,2026-09-09T21:49:00,Gas station
TXN-23888,ACC-011,-25.44,EUR,DEBIT,COMPLETED,2026-09-09T23:01:00,Grocery store
TXN-23889,ACC-067,-134.13,EUR,DEBIT,COMPLETED,2026-09-10T00:07:00,Utility bill
TXN-23890,ACC-024,-219.8,EUR,DEBIT,COMPLETED,2026-09-10T02:00:00,Coffee shop
TXN-23891,ACC-027,-478.54,EUR,DEBIT,COMPLETED,2026-09-10T02:13:00,Pharmacy
TXN-23892,ACC-080,-173.79,EUR,DEBIT,COMPLETED,2026-09-10T02:48:00,Gym membership
TXN-23893,ACC-018,-78.58,EUR,DEBIT,COMPLETED,2026-09-10T04:14:00,Online purchase
TXN-23894,ACC-089,-186.15,EUR,DEBIT,PENDING,2026-09-10T04:47:00,Grocery store
TXN-23895,ACC-058,768.95,EUR,CREDIT,COMPLETED,2026-09-10T05:13:00,Freelance income
TXN-23896,ACC-040,2825.31,EUR,CREDIT,COMPLETED,2026-09-10T05:42:00,Invoice payment
TXN-23897,ACC-080,-138.17,EUR,DEBIT,PENDING,2026-09-10T06:02:00,Rent
TXN-23898,ACC-023,1538.41,USD,CREDIT,COMPLETED,2026-09-10T07:18:00,Dividend
TXN-23899,ACC-003,980.02,EUR,CREDIT,COMPLETED,2026-09-10T09:03:00,Dividend
TXN-23900,ACC-049,-38.06,EUR,DEBIT,COMPLETED,2026-09-10T09:32:00,Grocery store
TXN-23901,ACC-067,-487.73,EUR,DEBIT,COMPLETED,2026-09-10T09:45:00,Gas station
TXN-23902,ACC-010,-97.34,EUR,DEBIT,COMPLETED,2026-09-10T11:14:00,Streaming subscription
TXN-23903,ACC-004,-376.83,EUR,DEBIT,COMPLETED,2026-09-10T12:58:00,Utility bill
TXN-23904,ACC-001,471.95,EUR,CREDIT,COMPLETED,2026-09-10T13:52:00,Salary payment
TXN-23905,ACC-067,-484.48,EUR,DEBIT,COMPLETED,2026-09-10T15:49:00,Streaming subscription
TXN-23906,ACC-053,308.96,USD,CREDIT,COMPLETED,2026-09-10T17:20:00,Salary payment
TXN-23907,ACC-031,-236.66,USD,DEBIT,FAILED,2026-09-10T18:06:00,Grocery store
TXN-23908,ACC-033,-201.67,EUR,DEBIT,PENDING,2026-09-10T19:50:00,Gas station
TXN-23909,ACC-050,3692.53,EUR,CREDIT,COMPLETED,2026-09-10T21:04:00,Salary payment
TXN-23910,ACC-061,-280.59,EUR,DEBIT,PENDING,2026-09-10T22:06:00,Gas station
TXN-23911,ACC-074,-74.95,USD,DEBIT,PENDING,2026-09-10T22:16:00,Rent
TXN-23912,ACC-072,-434.68,EUR,DEBIT,FAILED,2026-09-10T23:45:00,Restaurant
TXN-23913,ACC-092,-469.35,EUR,DEBIT,COMPLETED,2026-09-11T00:22:00,Utility bill
TXN-23914,ACC-058,-22.21,EUR,DEBIT,FAILED,2026-09-11T01:41:00,Gym membership
TXN-23915,ACC-075,1362.83,EUR,CREDIT,PENDING,2026-09-11T03:31:00,Bonus
TXN-23916,ACC-012,-61.99,USD,DEBIT,COMPLETED,2026-09-11T05:16:00,Gas station
TXN-23917,ACC-051,1466.68,USD,CREDIT,FAILED,2026-09-11T07:10:00,Bonus
TXN-23918,ACC-047,-177.43,EUR,DEBIT,COMPLETED,2026-09-11T08:28:00,Streaming subscription
TXN-23919,ACC-017,4204.21,EUR,CREDIT,COMPLETED,2026-09-11T08:43:00,Dividend
TXN-23920,ACC-055,3980.73,EUR,CREDIT,COMPLETED,2026-09-11T09:57:00,Freelance income
TXN-23921,ACC-043,-101.44,EUR,DEBIT,COMPLETED,2026-09-11T11:04:00,Utility bill
TXN-23922,ACC-092,-84.85,EUR,DEBIT,COMPLETED,2026-09-11T11:35:00,Grocery store
TXN-23923,ACC-062,-225.69,EUR,DEBIT,COMPLETED,2026-09-11T13:07:00,Utility bill
TXN-23924,ACC-085,-432.96,USD,DEBIT,COMPLETED,2026-09-11T14:24:00,Gas station
TXN-23925,ACC-077,-386.53,EUR,DEBIT,PENDING,2026-09-11T15:39:00,Online purchase
TXN-23926,ACC-083,-76.29,EUR,DEBIT,COMPLETED,2026-09-11T16:48:00,Restaurant
TXN-23927,ACC-092,2936.16,EUR,CREDIT,FAILED,2026-09-11T18:13:00,Refund
TXN-23928,ACC-085,-201.6,EUR,DEBIT,FAILED,2026-09-11T19:28:00,Gym membership
TXN-23929,ACC-004,-171.97,EUR,DEBIT,FAILED,2026-09-11T20:59:00,Online purchase
TXN-23930,ACC-076,2308.14,EUR,CREDIT,PENDING,2026-09-11T21:10:00,Dividend
TXN-23931,ACC-075,-448.58,EUR,DEBIT,COMPLETED,2026-09-11T21:16:00,Online purchase
TXN-23932,ACC-009,-101.51,USD,DEBIT,COMPLETED,2026-09-11T22:17:00,Utility bill
TXN-23933,ACC-091,-485.16,EUR,DEBIT,COMPLETED,2026-09-11T23:07:00,Pharmacy
TXN-23934,ACC-053,3076.83,EUR,CREDIT,COMPLETED,2026-09-12T00:02:00,Bonus
TXN-23935,ACC-019,2738.55,EUR,CREDIT,PENDING,2026-09-12T00:52:00,Invoice payment
TXN-23936,ACC-077,1113.76,EUR,CREDIT,COMPLETED,2026-09-12T02:29:00,Invoice payment
TXN-23937,ACC-046,212.99,EUR,CREDIT,PENDING,2026-09-12T04:16:00,Invoice payment
TXN-23938,ACC-049,-442.62,EUR,DEBIT,COMPLETED,2026-09-12T05:34:00,Rent
TXN-23939,ACC-043,-256.46,USD,DEBIT,COMPLETED,2026-09-12T07:12:00,Restaurant
TXN-23940,ACC-100,-190.18,USD,DEBIT,COMPLETED,2026-09-12T08:39:00,Streaming subscription
TXN-23941,ACC-016,1541.59,EUR,CREDIT,COMPLETED,2026-09-12T09:26:00,Freelance income
TXN-23942,ACC-018,-393.75,EUR,DEBIT,PENDING,2026-09-12T10:06:00,Grocery store
TXN-23943,ACC-013,3918.5,EUR,CREDIT,COMPLETED,2026-09-12T11:41:00,Freelance income
TXN-23944,ACC-025,-459.73,EUR,DEBIT,PENDING,2026-09-12T13:33:00,Grocery store
TXN-23945,ACC-085,1634.99,EUR,CREDIT,COMPLETED,2026-09-12T14:36:00,Salary payment
TXN-23946,ACC-078,-358.22,EUR,DEBIT,COMPLETED,2026-09-12T16:02:00,Pharmacy
TXN-23947,ACC-052,-93.88,EUR,DEBIT,COMPLETED,2026-09-12T17:14:00,Restaurant
TXN-23948,ACC-035,-60.94,EUR,DEBIT,COMPLETED,2026-09-12T18:45:00,Streaming subscription
TXN-23949,ACC-027,-153.56,EUR,DEBIT,COMPLETED,2026-09-12T18:59:00,Online purchase
TXN-23950,ACC-054,4134.99,EUR,CREDIT,COMPLETED,2026-09-12T20:40:00,Refund
TXN-23951,ACC-019,-463.22,EUR,DEBIT,COMPLETED,2026-09-12T20:58:00,Utility bill
TXN-23952,ACC-014,-384.72,EUR,DEBIT,COMPLETED,2026-09-12T22:12:00,Streaming subscription
TXN-23953,ACC-092,-186.62,EUR,DEBIT,PENDING,2026-09-12T22:22:00,Grocery store
TXN-23954,ACC-084,3393.0,EUR,CREDIT,COMPLETED,2026-09-12T23:33:00,Bonus
TXN-23955,ACC-055,-24.11,EUR,DEBIT,COMPLETED,2026-09-12T23:50:00,Restaurant
TXN-23956,ACC-046,1943.36,EUR,CREDIT,COMPLETED,2026-09-13T00:10:00,Dividend
TXN-23957,ACC-050,-70.12,EUR,DEBIT,COMPLETED,2026-09-13T01:51:00,Grocery store
TXN-23958,ACC-065,-365.8,EUR,DEBIT,FAILED,2026-09-13T02:12:00,Gas station
TXN-23959,ACC-090,-162.63,EUR,DEBIT,COMPLETED,2026-09-13T03:32:00,Gym membership
TXN-23960,ACC-028,3790.73,EUR,CREDIT,COMPLETED,2026-09-13T04:01:00,Gift
TXN-23961,ACC-093,-229.04,EUR,DEBIT,COMPLETED,2026-09-13T05:58:00,Rent
TXN-23962,ACC-024,-70.72,EUR,DEBIT,COMPLETED,2026-09-13T06:58:00,Utility bill
TXN-23963,ACC-086,2330.66,EUR,CREDIT,COMPLETED,2026-09-13T07:50:00,Gift
TXN-23964,ACC-028,-292.87,EUR,DEBIT,COMPLETED,2026-09-13T09:48:00,Online purchase
TXN-23965,ACC-001,-35.78,EUR,DEBIT,COMPLETED,2026-09-13T10:15:00,Online purchase
TXN-23966,ACC-083,-274.68,EUR,DEBIT,COMPLETED,2026-09-13T11:32:00,Restaurant
TXN-23967,ACC-029,-56.3,EUR,DEBIT,COMPLETED,2026-09-13T13:32:00,Online purchase
TXN-23968,ACC-036,-344.46,EUR,DEBIT,COMPLETED,2026-09-13T13:42:00,Gas station
TXN-23969,ACC-074,1766.71,EUR,CREDIT,PENDING,2026-09-13T15:21:00,Gift
TXN-23970,ACC-018,-112.65,EUR,DEBIT,PENDING,2026-09-13T17:15:00,Rent
TXN-23971,ACC-092,-234.63,EUR,DEBIT,COMPLETED,2026-09-13T19:02:00,Streaming subscription
TXN-23972,ACC-039,-376.63,EUR,DEBIT,PENDING,2026-09-13T20:41:00,Restaurant
TXN-23973,ACC-058,898.43,EUR,CREDIT,COMPLETED,2026-09-13T22:26:00,Invoice payment
TXN-23974,ACC-056,-279.28,EUR,DEBIT,COMPLETED,2026-09-13T23:05:00,Gym membership
TXN-23975,ACC-032,2637.38,EUR,CREDIT,COMPLETED,2026-09-14T00:25:00,Refund
TXN-23976,ACC-068,-328.59,EUR,DEBIT,COMPLETED,2026-09-14T00:45:00,Coffee shop
TXN-23977,ACC-088,349.41,EUR,CREDIT,COMPLETED,2026-09-14T02:33:00,Freelance income
TXN-23978,ACC-010,-302.78,EUR,DEBIT,COMPLETED,2026-09-14T03:25:00,Gym membership
TXN-23979,ACC-008,3538.88,EUR,CREDIT,COMPLETED,2026-09-14T05:07:00,Freelance income
TXN-23980,ACC-071,1354.84,EUR,CREDIT,COMPLETED,2026-09-14T05:21:00,Dividend
TXN-23981,ACC-019,3241.69,EUR,CREDIT,COMPLETED,2026-09-14T05:51:00,Salary payment
TXN-23982,ACC-088,3556.25,EUR,CREDIT,COMPLETED,2026-09-14T07:25:00,Bonus
TXN-23983,ACC-009,4190.94,EUR,CREDIT,COMPLETED,2026-09-14T08:49:00,Freelance income
TXN-23984,ACC-025,3530.94,EUR,CREDIT,COMPLETED,2026-09-14T10:10:00,Freelance income
TXN-23985,ACC-082,-392.18,EUR,DEBIT,COMPLETED,2026-09-14T11:50:00,Gym membership
TXN-23986,ACC-079,-127.69,EUR,DEBIT,COMPLETED,2026-09-14T12:06:00,Streaming subscription
TXN-23987,ACC-073,-65.1,EUR,DEBIT,COMPLETED,2026-09-14T13:10:00,Gym membership
TXN-23988,ACC-093,-59.86,EUR,DEBIT,COMPLETED,2026-09-14T13:26:00,Grocery store
TXN-23989,ACC-074,-44.68,USD,DEBIT,COMPLETED,2026-09-14T14:36:00,Utility bill
TXN-23990,ACC-065,1576.9,EUR,CREDIT,COMPLETED,2026-09-14T15:22:00,Salary payment
TXN-23991,ACC-061,3096.41,EUR,CREDIT,COMPLETED,2026-09-14T15:28:00,Freelance income
TXN-23992,ACC-026,-281.71,EUR,DEBIT,PENDING,2026-09-14T15:41:00,Grocery store
TXN-23993,ACC-091,-116.62,EUR,DEBIT,COMPLETED,2026-09-14T16:44:00,Streaming subscription
TXN-23994,ACC-057,2075.06,EUR,CREDIT,PENDING,2026-09-14T17:43:00,Bonus
TXN-23995,ACC-072,-336.13,EUR,DEBIT,COMPLETED,2026-09-14T19:03:00,Gas station
TXN-23996,ACC-030,-348.98,EUR,DEBIT,COMPLETED,2026-09-14T19:44:00,Restaurant
TXN-23997,ACC-086,-63.02,EUR,DEBIT,COMPLETED,2026-09-14T19:53:00,Rent
TXN-23998,ACC-008,-453.97,EUR,DEBIT,COMPLETED,2026-09-14T20:02:00,Utility bill
TXN-23999,ACC-097,1796.05,EUR,CREDIT,COMPLETED,2026-09-14T22:02:00,Refund
TXN-24000,ACC-092,-341.15,USD,DEBIT,COMPLETED,2026-09-14T23:08:00,Online purchase
TXN-24001,ACC-046,-51.76,EUR,DEBIT,COMPLETED,2026-09-14T23:55:00,Coffee shop
TXN-24002,ACC-068,-10.31,EUR,DEBIT,COMPLETED,2026-09-15T01:13:00,Rent
TXN-24003,ACC-053,4385.14,EUR,CREDIT,COMPLETED,2026-09-15T01:33:00,Salary payment
TXN-24004,ACC-037,2112.56,EUR,CREDIT,FAILED,2026-09-15T03:00:00,Refund
TXN-24005,ACC-018,-493.96,EUR,DEBIT,COMPLETED,2026-09-15T04:18:00,Pharmacy
TXN-24006,ACC-003,1570.19,EUR,CREDIT,COMPLETED,2026-09-15T04:40:00,Dividend
TXN-24007,ACC-003,-368.21,EUR,DEBIT,COMPLETED,2026-09-15T05:43:00,Grocery store
TXN-24008,ACC-089,52.11,EUR,CREDIT,COMPLETED,2026-09-15T07:24:00,Gift
TXN-24009,ACC-044,-48.13,EUR,DEBIT,COMPLETED,2026-09-15T08:10:00,Rent
TXN-24010,ACC-066,-72.75,EUR,DEBIT,COMPLETED,2026-09-15T08:28:00,Online purchase
TXN-24011,ACC-043,-106.86,EUR,DEBIT,COMPLETED,2026-09-15T10:06:00,Rent
TXN-24012,ACC-067,-370.29,USD,DEBIT,COMPLETED,2026-09-15T10:58:00,Streaming subscription
TXN-24013,ACC-038,3226.1,EUR,CREDIT,PENDING,2026-09-15T12:49:00,Freelance income
TXN-24014,ACC-019,-290.16,EUR,DEBIT,COMPLETED,2026-09-15T14:05:00,Online purchase
TXN-24015,ACC-052,82.14,EUR,CREDIT,PENDING,2026-09-15T14:57:00,Salary payment
TXN-24016,ACC-050,-137.04,EUR,DEBIT,COMPLETED,2026-09-15T16:09:00,Coffee shop
TXN-24017,ACC-009,2479.88,EUR,CREDIT,COMPLETED,2026-09-15T17:31:00,Dividend
TXN-24018,ACC-019,-253.53,EUR,DEBIT,COMPLETED,2026-09-15T18:37:00,Online purchase
TXN-24019,ACC-046,-76.86,EUR,DEBIT,COMPLETED,2026-09-15T19:56:00,Gas station
TXN-24020,ACC-034,-223.68,EUR,DEBIT,COMPLETED,2026-09-15T21:34:00,Restaurant
TXN-24021,ACC-035,613.99,EUR,CREDIT,COMPLETED,2026-09-15T21:56:00,Invoice payment
TXN-24022,ACC-027,2688.08,EUR,CREDIT,COMPLETED,2026-09-15T22:51:00,Bonus
TXN-24023,ACC-017,-14.82,EUR,DEBIT,PENDING,2026-09-15T23:53:00,Gym membership
TXN-24024,ACC-033,3157.82,EUR,CREDIT,COMPLETED,2026-09-16T00:27:00,Freelance income
TXN-24025,ACC-087,-246.41,EUR,DEBIT,COMPLETED,2026-09-16T00:53:00,Gym membership
TXN-24026,ACC-008,2038.69,EUR,CREDIT,COMPLETED,2026-09-16T01:03:00,Freelance income
TXN-24027,ACC-081,-46.73,EUR,DEBIT,COMPLETED,2026-09-16T01:26:00,Streaming subscription
TXN-24028,ACC-018,721.7,USD,CREDIT,COMPLETED,2026-09-16T02:18:00,Bonus
TXN-24029,ACC-036,-446.19,EUR,DEBIT,COMPLETED,2026-09-16T03:50:00,Streaming subscription
TXN-24030,ACC-051,3458.61,EUR,CREDIT,FAILED,2026-09-16T05:35:00,Invoice payment
TXN-24031,ACC-017,-175.66,EUR,DEBIT,COMPLETED,2026-09-16T06:09:00,Grocery store
TXN-24032,ACC-097,-263.75,EUR,DEBIT,COMPLETED,2026-09-16T06:15:00,Utility bill
TXN-24033,ACC-049,817.2,EUR,CREDIT,PENDING,2026-09-16T08:15:00,Invoice payment
TXN-24034,ACC-098,3262.1,EUR,CREDIT,FAILED,2026-09-16T09:26:00,Refund
TXN-24035,ACC-079,727.12,EUR,CREDIT,COMPLETED,2026-09-16T10:36:00,Invoice payment
TXN-24036,ACC-030,-109.33,EUR,DEBIT,COMPLETED,2026-09-16T11:58:00,Grocery store
TXN-24037,ACC-053,-61.8,EUR,DEBIT,COMPLETED,2026-09-16T13:37:00,Utility bill
TXN-24038,ACC-074,2640.6,EUR,CREDIT,COMPLETED,2026-09-16T15:30:00,Refund
TXN-24039,ACC-013,2210.11,USD,CREDIT,COMPLETED,2026-09-16T17:06:00,Dividend
TXN-24040,ACC-074,2720.85,EUR,CREDIT,COMPLETED,2026-09-16T18:46:00,Freelance income
TXN-24041,ACC-019,2509.2,EUR,CREDIT,COMPLETED,2026-09-16T19:16:00,Gift
TXN-24042,ACC-028,-285.94,EUR,DEBIT,COMPLETED,2026-09-16T20:49:00,Pharmacy
TXN-24043,ACC-019,-44.45,EUR,DEBIT,COMPLETED,2026-09-16T21:37:00,Pharmacy
TXN-24044,ACC-011,-269.25,EUR,DEBIT,COMPLETED,2026-09-16T23:14:00,Grocery store
TXN-24045,ACC-021,-428.77,EUR,DEBIT,COMPLETED,2026-09-17T00:43:00,Gas station
